ID,BINTYPE,STREETNAME,COMMENTS,ASHTRAY,DIRECTION,X,Y,NEIGHBOURH,WARD,INSTALL
1270,Barnsley,East Hermitage Place,Opposite number 08,Yes,EB,0.00,0.00,CC,Leith,
1271,Derby Standard Green,East Hermitage Place,Opposite 27,Yes,NB,0.00,0.00,CC,Leith,
1272,Half Edinburgh,Gladstone Place,On Leith Links at Links Gardens side,Yes,EB,0.00,0.00,CC,Leith,
1273,Half Edinburgh,Claremont park,Opposite Claremont Road on Leith Links,Yes,EB,0.00,0.00,CC,Leith,
1274,Topsy,Seafield place,At bus stop on corner,Yes,WB,0.00,0.00,CC,Leith,
1275,Topsy,Restalrig Road South,Bus stop 137,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
1276,Topsy,Restalrig Road,Bus stop at YWCA,Yes,SB,0.00,0.00,East,Craigentinny/Duddingston,
1278,Topsy,Restalrig Crescent,Outside number 02,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
1280,Topsy,Restalrig Crescent,Outside number 13,Yes,EB,0.00,0.00,CC,Leith,
1282,Wybone,Restalrig Crescent,At entrance to Quarryhole Cycleway,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,12/07/2011
1284,Half Edinburgh,Restalrig Road,Bus stop at garage,Yes,NB,0.00,0.00,CC,Leith,
1285,Half Edinburgh,Restalrig Road,Outside number 153,Yes,SB,0.00,0.00,CC,Leith,
1286,Topsy,Restalrig Road,At bus stop opposite 85,Yes,SB,0.00,0.00,CC,Leith,
1287,Amberol,Bernard Street,Outside Modem hairdressers,Yes,WB,0.00,0.00,CC,Leith,
1288,Topsy,Bernard Street,outside Leith Print Copiiers at bus stop,Yes,WB,0.00,0.00,CC,Leith,
1289,Derby Slimline,Bernard Street,Between Clysdale and RBS Banks,Yes,EB,0.00,0.00,CC,Leith,
1290,Brunel,Bernard Street,Outside number 45,Yes,WB,0.00,0.00,CC,Leith,
1291,Topsy,Commercial Street,Opposite number 78,Yes,WB,0.00,0.00,CC,Leith,
1292,Topsy,Commercial Street,At bus stop leading to Scottish Executive offices,Yes,EB,0.00,0.00,CC,Leith,
1293,Neopolitan,Commercial Street,Outside Citadel Youth Centre,Yes,WB,0.00,0.00,CC,Leith,06/08/2011
1294,Barnsley,Commercial Street,At bus stop outside DHSS office,Yes,WB,0.00,0.00,CC,Leith,
1295,Derby Standard,Commercial Street,At bus stop opposite DHSS office,Yes,EB,0.00,0.00,CC,Leith,
1296,Derby Double Slimline,Portland Place,Outside newsagent,Yes,NB,0.00,0.00,CC,Leith,
1297,Half Edinburgh,North Junction Street,Outside number 76,Yes,SB,0.00,0.00,CC,Leith,
1298,Derby Slimline,North Junction Street,At bus stop near number 50,Yes,SB,0.00,0.00,CC,Leith,
1299,Derby Slimline,North Junction Street,Opposite number 50,Yes,NB,0.00,0.00,CC,Leith,
1300,Half Edinburgh,North Junction Street,,Yes,NB,0.00,0.00,CC,Leith,
1301,Brunel,Great Junction Street,At bus stop outside old Bingo Hall,Yes,SB,0.00,0.00,CC,Leith,
1302,Brunel,Great Junction Street,At bus stop opposite empty Bingo Hall,Yes,NB,0.00,0.00,CC,Leith,
1303,Brunel,Great Junction Street,Outside toilets at Taylor Gardens,Yes,SB,0.00,0.00,CC,Leith,
1304,Brunel,North Junction Street,On corer of Taylor Gardwns,Yes,SB,0.00,0.00,CC,Leith,
1306,Brunel,Great Junction Street,Outsite number 169,Yes,NB,0.00,0.00,CC,Leith,
1307,Brunel,Great Junction Street,Outside number 137 the Card Shop,Yes,NB,0.00,0.00,CC,Leith,
1308,Brunel,Great Junction Street,Outside De Bells swimming pool,Yes,NB,0.00,0.00,CC,Leith,
1309,Brunel,Great Junction Street,Outside Number 54 Wilkies Bar,Yes,SB,0.00,0.00,CC,Leith,
1310,Brunel,Great Junction Street,Outside Number 50 Greggs,Yes,SB,0.00,0.00,CC,Leith,
1311,Brunel,Great Junction Street,Outside Number 65 Threshers,Yes,NB,0.00,0.00,CC,Leith,
1312,Brunel,Great Junction Street,Opposite number 41,Yes,SB,0.00,0.00,CC,Leith,
1313,Derby Auto Slimline,Great Junction Street,Outside Number 39 The Tam O' Shanter,Yes,NB,0.00,0.00,CC,Leith,
1314,Brunel,Great Junction Street,Opposite number 09 at First Choice,Yes,SB,0.00,0.00,CC,Leith,23/02/2012
1315,Brunel,Great Junction Street,Outside Number 09,Yes,NB,0.00,0.00,CC,Leith,
1317,Derby Double Slimline,Duke Street,Outside Scotmid,Yes,WB,0.00,0.00,CC,Leith,
1318,Derby Auto Slimline,Duke Street,Outside Blue Ocean chip shop,Yes,EB,0.00,0.00,CC,Leith,
1319,Topsy,Duke Street,Outside number 122,Yes,WB,0.00,0.00,CC,Leith,
1320,Half Edinburgh,Duke Street,Outside number 148,Yes,WB,0.00,0.00,CC,Leith,
1321,Half Edinburgh,Easter Road,At entrance to Thorntreeside,Yes,SB,0.00,0.00,CC,Leith Walk,
1322,Half Edinburgh,Easter Road,Outside Eros Riley on corner of Montgomery Street,Yes,NB,0.00,0.00,CC,Leith Walk,
1323,Amberol,Easter Road,Opposite Montgomery Street,Yes,SB,0.00,0.00,CC,Leith Walk,
1324,Amberol,Easter Road,At bus stop outside Movie Express,Yes,NB,0.00,0.00,CC,Leith Walk,
1325,Amberol,Easter Road,At bus stop opposite old school,Yes,NB,0.00,0.00,CC,CC,
1326,Half Edinburgh,Leith Links,Bus stop at East end of links,Yes,NB,0.00,0.00,CC,Leith,
1327,Half Edinburgh,Leith Links,,Yes,WB,0.00,0.00,CC,Leith,
1328,Half Edinburgh,Leith Links,,Yes,WB,0.00,0.00,CC,Leith,
1329,Half Edinburgh,Leith Links,,Yes,EB,0.00,0.00,CC,Leith,
1330,Derby Standard Green,Leith Links,,Yes,WB,0.00,0.00,CC,Leith,
1331,Derby Standard Green,Leith Links,,Yes,EB,0.00,0.00,CC,Leith,
1332,Derby Standard Green,Leith Links,,Yes,WB,0.00,0.00,CC,Leith,
1333,Derby Standard Green,Leith Links,At Vanburgh Place,Yes,NB,0.00,0.00,CC,Leith,
1334,Derby Standard Green,Leith Links,,Yes,NB,0.00,0.00,CC,Leith,
1335,Derby Standard Green,Leith Links,,Yes,NB,0.00,0.00,CC,Leith,
1336,Derby Standard Green,Leith Links,,Yes,WB,0.00,0.00,CC,Leith,
1337,Derby Standard Green,Leith Links,,Yes,NB,0.00,0.00,CC,Leith,
1338,Barnsley,Leith Links,,Yes,NB,0.00,0.00,CC,Leith,
1339,Half Edinburgh,Leith Links,,Yes,EB,0.00,0.00,CC,Leith,
1340,Barnsley,Ferry Road,Outside Leith Library,Yes,EB,0.00,0.00,CC,Leith,
1341,Amb/Wybone S/L,Ferry Road,Bus stop at 49,Yes,WB,0.00,0.00,CC,Leith,09/01/2011
1343,Derby Slimline,Ferry Road,Outside number 93,Yes,WB,0.00,0.00,CC,Leith Walk,
1345,Derby Standard,Ferry Road,Outside number 143,Yes,WB,0.00,0.00,CC,Leith Walk,
1346,Derby Slimline,Ferry Road,On corner of Trafalger Street,Yes,WB,0.00,0.00,CC,Leith Walk,
1347,Topsy,Ferry Road,Outside number 172,Yes,EB,0.00,0.00,North,Forth,
1348,Half Edinburgh,Ferry Road,Outside number 198 corner store,Yes,WB,0.00,0.00,CC,Leith Walk,
1350,Wybone,Ferry Road,At bus stop outside Craighall Centre opposite 227,Yes,EB,0.00,0.00,North,Forth,
1351,Amberol,Ferry Road,Outsde number 04 Chancelot Terrace,Yes,WB,0.00,0.00,CC,Leith Walk,
1352,Wybone,Ferry Road,Outside number 224,Yes,EB,0.00,0.00,North,Forth,
1353,Wybone,Ferry Road,Outside number 241,Yes,WB,0.00,0.00,North,Inverleith,
1354,Wybone,Ferry Road,Opposite 244 at walkway,Yes,WB,0.00,0.00,North,Inverleith,
1356,Wybone,Ferry Road,Opposite number 268,Yes,WB,0.00,0.00,North,Inverleith,
1357,Wybone,Ferry Road,Opposite number 300,Yes,WB,0.00,0.00,North,Inverleith,
1358,Wybone,Ferry Road,outside number 312,Yes,EB,0.00,0.00,North,Forth,
1359,Topsy,Ferry Road,outside Spiers Bar,Yes,WB,0.00,0.00,North,Inverleith,
1360,Wybone,Ferry Road,outside number 22 Inverleith Gardens,Yes,WB,0.00,0.00,North,Inverleith,
1361,Wybone,Ferry Road,Outside number 392,Yes,EB,0.00,0.00,North,Forth,
1362,Wybone,Ferry Road,Opposite 410,Yes,WB,0.00,0.00,North,Inverleith,
1363,Wybone,Ferry Road,At path Leading to Ferryfield,Yes,EB,0.00,0.00,North,Forth,
1364,Wybone,Ferry Road,Bus stop at end of Stewarts Melville,Yes,WB,0.00,0.00,North,Inverleith,
1365,Wybone,Ferry Road,opposite number 516,Yes,WB,0.00,0.00,North,Inverleith,
1366,Wybone,Ferry Road,Bus stop at Morrisons,Yes,EB,0.00,0.00,North,Forth,
1367,Barnsley,Ferry Road,Bus stop opposite Morrisons,Yes,WB,0.00,0.00,North,Inverleith,
1368,Barnsley,Ferry Road,Outside Telford College,Yes,WB,0.00,0.00,North,Inverleith,
1369,Wybone,Ferry Road,Opposite Telford College,Yes,EB,0.00,0.00,North,Forth,
1370,Wybone,Ferry Road,Outside number 603,Yes,WB,0.00,0.00,North,Inverleith,
1372,Derby Standard,Ferry Road,Bus stop opposite police Station,Yes,EB,0.00,0.00,North,Forth,
1374,Wybone,Ferry Road,Outside number 749,Yes,WB,0.00,0.00,North,Forth,
1375,Wybone,Ferry Road,Opposite number 779,Yes,EB,0.00,0.00,North,Forth,
1376,Amberol,Silverknowes Road East,At bus stop,Yes,EB,0.00,0.00,West,Almond,
1377,Derby Slimline,Silverknowes Road West,Outside connoisseur travel services,Yes,SB,0.00,0.00,West,Almond,
1378,Derby Double,Silverknowes Road,First Bin on Dual carriageay,Yes,EB,0.00,0.00,West,Almond,
1380,Derby Double,Silverknowes Road,Third Bin on Dual carriageay,Yes,EB,0.00,0.00,West,Almond,
1381,Derby Double,Silverknowes Road,Fourth Bin on Dual carriageay,Yes,EB,0.00,0.00,West,Almond,
1382,Derby Double,Silverknowes Road,Last Bin on Dual carriageay,Yes,EB,0.00,0.00,West,Almond,
1383,Derby Slimline,Silverknowes Parkway,At bus terminus,Yes,EB,0.00,0.00,West,Almond,
1384,Derby Standard,Muirhouse Medway,By bottlebanks at Silverknowe Golf Course car park,Yes,EB,0.00,0.00,West,Almond,18/01/2012
1385,Derby Slimline,Muirhouse Medway,Opposite bus terminus,Yes,WB,0.00,0.00,West,Almond,
1386,Wybone,Muirhouse Medway,At 41 Salvesen Crescent,Yes,EB,0.00,0.00,North,Forth,27/05/2011
1387,Neopolitan,Pennywell Road,First bus stop after roundabout,Yes,SB,0.00,0.00,North,Forth,
1389,Neopolitan,Pennywell Road,At bus stop opposite Gunner,Yes,SB,0.00,0.00,North,Forth,
1391,Barnsley,Pennywell Road,Outside Haddows,Yes,NB,0.00,0.00,North,Forth,
1392,Barnsley,Pennywell Road,Rear of Shopping Centre,Yes,SB,0.00,0.00,North,Forth,
1393,Topsy,Pennywell Road,Outside Church of Scotland at bus stop,Yes,SB,0.00,0.00,North,Forth,
1394,Neopolitan,Pennywell Road,Last Bus stop before Ferry Road outside number 02,Yes,SB,0.00,0.00,North,Forth,
1396,Derby Standard,Ferry Road,At side of Farmfoods,Yes,WB,0.00,0.00,North,Inverleith,
1397,Topsy,Crewe Road North,Outside Ferranti,Yes,NB,0.00,0.00,North,Forth,
1399,Barnsley,Crewe Road North,Bus stop 226,Yes,SB,0.00,0.00,North,Forth,
1400,Barnsley,Crewe Road North,At Scotmid,Yes,SB,0.00,0.00,North,Forth,
1401,Barnsley,Crewe Road North,At Scotmid,Yes,SB,0.00,0.00,North,Forth,
1402,Topsy,Crewe Road North,At bus stop outside 254,Yes,SB,0.00,0.00,North,Forth,
1403,Neopolitan,West Granton Road,At pennywell cottages,Yes,EB,0.00,0.00,North,Forth,
1404,Neopolitan,West Granton Road,Opposite pennywell cottages,Yes,WB,0.00,0.00,North,Forth,
1405,Topsy,West Granton Road,After loca shop sandys,Yes,WB,0.00,0.00,North,Forth,
1406,Topsy,West Granton Road,Opposite Sandys store,Yes,EB,0.00,0.00,North,Forth,
1407,Topsy,West Granton Road,Opposite granton mains east junction,Yes,EB,0.00,0.00,North,Forth,
1408,Topsy,West Granton Road,Outside Marios,Yes,EB,0.00,0.00,North,Forth,
1409,Neopolitan,West Granton Road,Outside 253,Yes,WB,0.00,0.00,North,Forth,
1410,Neopolitan,West Granton Road,opposite 237,Yes,EB,0.00,0.00,North,Forth,
1411,Neopolitan,West Granton Road,Outside 217,Yes,WB,0.00,0.00,North,Forth,
1412,Neopolitan,West Granton Road,Outside chip shop,Yes,WB,0.00,0.00,North,Forth,
1413,Half Edinburgh,West Granton Road,at information centre,Yes,EB,0.00,0.00,North,Forth,
1414,Neopolitan,West Granton Road,Bus stop opposite 37,Yes,NB,0.00,0.00,North,Forth,
1415,Neopolitan,West Granton Road,Bus stop at 37,Yes,WB,0.00,0.00,North,Forth,
1416,Neopolitan,Granton Square,Opposite ed building,Yes,EB,0.00,0.00,North,Forth,
1417,Neopolitan,Granton Square,Outside edinburgh building,Yes,SB,0.00,0.00,North,Forth,
1418,Half Edinburgh,Granton Road,Top of wardie steps,Yes,SB,0.00,0.00,North,Forth,
1420,Topsy,Granton Road,At lamppost GJX 18 at shops,Yes,NB,0.00,0.00,North,Forth,
1421,Half Edinburgh,Granton Road,Outside chip shop,Yes,NB,0.00,0.00,North,Forth,
1422,Neopolitan,Granton Road,At shops at number 48,Yes,NB,0.00,0.00,North,Forth,
1423,Topsy,Inverleith Row,Opposite Number 09,Yes,NB,0.00,0.00,North,Inverleith,
1424,Topsy,Inverleith Row,Outside number 46,Yes,NB,0.00,0.00,North,Inverleith,
1425,Topsy,Inverleith Row,Outside Rugby Ground,Yes,SB,0.00,0.00,North,Inverleith,
1426,Half Edinburgh,Inverleith Row,On corner of Warriston Gardens,Yes,SB,0.00,0.00,North,Inverleith,
1427,Neopolitan,Inverleith Row,At gates leading to Warriston Park playing fields,Yes,SB,0.00,0.00,North,Inverleith,
1428,Half Edinburgh,Inverleith Row,Outside antique's shop before Inverleith Terrace,Yes,NB,0.00,0.00,North,Inverleith,
1429,Topsy,Inverleith Row,Outside Standard Life,Yes,NB,0.00,0.00,North,Inverleith,
1430,Neopolitan,Cannonmills,Opposite Petrol Station,Yes,SB,0.00,0.00,CC,Leith Walk,
1431,Derby Auto Slimline,Glasgow Road,Outside new flats,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
1432,Derby Auto Slimline,Glasgow Road,Opposite new flats,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
1433,Derby Auto Slimline,Glasgow Road,Opposite Stratstone Garage,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
1434,Derby Auto Slimline,Glasgow Road,Outside number 81,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
1435,Derby Auto Slimline,Glasgow Road,Opposite number 67,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
1436,Derby Auto Slimline,Glasgow Road,Outside number 25,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
1437,Derby Auto Slimline,Glasgow Road,Opposite number 29,Yes,WB,0.00,0.00,West,Drum Brae/Gyle,
1438,Derby Auto Slimline,Glasgow Road,Outside Corstorphine ices,Yes,EB,0.00,0.00,West,Drum Brae/Gyle,
1439,Derby Double,St Johns Road,Opposite 301,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1440,Derby Double,St Johns Road,Outside Kristoferson carpets and Flooring,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1441,Derby Auto Slimline,St Johns Road,Outside number 261,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1442,Derby Auto Slimline,St Johns Road,Outside number 257,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1443,Derby Double,St Johns Road,Outside Wongs Chinese Restaurant,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1444,Derby Double,St Johns Road,Opposite Wongs Chinese Restaurant,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1445,Derby Double Slimline,St Johns Road,"Outside Spar, before Manse Road",Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1446,Derby Double,St Johns Road,Outside Harp Hotel,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1447,Derby Double,St Johns Road,Outside Lyods TSB at 163,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1448,Derby Auto Slimline,St Johns Road,Outside William Hill at 78,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1449,Derby Auto Slimline,St Johns Road,Outside Scotmid at 149,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1450,Derby Double,St Johns Road,Blockbusters,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1451,Derby Double,St Johns Road,Opposite Station Road,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1452,Derby Auto Slimline,St Johns Road,Outside Happit,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1454,Derby Double,St Johns Road,Oppsoite St John's Crescent,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1456,Derby Double,St Johns Road,Outside Forrestry Commision,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1457,Derby Double,St Johns Road,Bus stop opposite Zoo,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1458,Derby Auto Slimline,St Johns Road,Bus stop outside Edinburgh Zoo,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1459,Derby Double,Corstorphine Road,Bus stop opposite Pinkhill,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1460,Derby Auto Slimline,Corstorphine Road,Bus stop before Pinkhill,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1461,Wybone,Corstorphine Road,Outside number 92,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1462,Wybone,Corstorphine Road,At footpath opposite Belmont Crescent,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1463,Wybone,Corstorphine Road,Outside number 135,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1464,Derby Auto Slimline,Corstorphine Road,Outside number 129 Newsagent,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1465,Derby Double,Corstorphine Road,Outside Bianco chipshop,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1466,Wybone,Corstorphine Road,Opposite number 107,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1467,Wybone,Corstorphine Road,,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1468,Wybone,Corstorphine Road,At bus stop for Ice Rink,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1469,Wybone,Corstorphine Road,At bus stop opposite number 04,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1470,Wybone,Corstorphine Road,Bus stop after Ornmadale Terrace,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1471,Derby Auto Slimline,Corstorphine Road,On bridge over Water of Leith at Roseburn,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1472,Derby Auto Slimline,Corstorphine Road,On bridge over Water of Leith at Roseburn,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1473,Derby Auto Slimline,Roseburn Terrace,Outside Ben Hur Chip Shop,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1474,Derby Auto Slimline,Roseburn Terrace,Bus stop opposite Ben Hur Chip Shop,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1476,Wybone,Kew Terrace,On juncyion of Wester Coates Terrace,Yes,EB,0.00,0.00,West,Corstorphine/Murrayfield,
1477,Wybone,Kew Terrace,Outside number 03,Yes,WB,0.00,0.00,West,Corstorphine/Murrayfield,
1480,Derby Slimline,Brighton Place,Outside Brighton Park,Yes,SB,0.00,0.00,East,Portobello/Craigmillar,
1481,Derby Slimline,Brighton Place,Outside Brighton Park,Yes,SB,0.00,0.00,East,Portobello/Craigmillar,
1482,Half Edinburgh,Fillyside Road,In golf course car park,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
1483,Topsy,Craigentinny Aveue,At bus stop outside 03,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
1485,Wybone,Northfield Broadway,Opposite number 89 at bus stop,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
1486,Wybone,Northfield Broadway,Opposite School Gates,Yes,SB,0.00,0.00,East,Craigentinny/Duddingston,
1488,Wybone,Northfield Broadway,At School gates opposite Mountcastle Green,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
1489,Wybone,Northfield Broadway,At bus stop opposite Priory Gate,Yes,NB,0.00,0.00,East,Craigentinny/Duddingston,
1490,Wybone,Northfield Broadway,At bus stop outside number 58,Yes,SB,0.00,0.00,East,Craigentinny/Duddingston,
1491,Wybone,Northfield Broadway,Outside number 1 Northfield Drive,Yes,SB,0.00,0.00,East,Craigentinny/Duddingston,
1493,Half Edinburgh,Mountcastle Drive North,AT bus stop opposite 331,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
1494,Neopolitan,Mountcastle Drive North,,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
1495,Neopolitan,Mountcastle Drive North,Outside number 98 at Bus stop,Yes,WB,0.00,0.00,East,Craigentinny/Duddingston,
1497,Neopolitan,Mountcastle Drive North,,Yes,EB,0.00,0.00,East,Craigentinny/Duddingston,
1498,Topsy,Durham Road,Outside number 36,Yes,NB,0.00,0.00,East,Portobello/Craigmillar,
1499,Topsy,Mountcastle Drive South,Outside medical centre,Yes,WB,0.00,0.00,East,Portobello/Craigmillar,
1500,Half Edinburgh,Duddingston Row,Outsisde Primary School,Yes,SB,0.00,0.00,East,Portobello/Craigmillar,21/06/2012
1502,Amberol,Duddingston Row,At bus stop,Yes,SB,0.00,0.00,East,Portobello/Craigmillar,
1505,Brunel,Drum Street,Outside Bingo Hall,Yes,SB,0.00,0.00,South,Liberton/Gilmerton,
1506,Wybone,Old Dalkeith Road,Bus stop at 530,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1507,Wybone,Old Dalkeith Road,Bus stop opposite 536,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1509,Wybone,Old Dalkeith Road,395 Old Dalkeith Road Pentacox,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1510,Wybone,Old Dalkeith Road,Bus stop opposite 39 Pentecox,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1512,Wybone,Old Dalkeith Road,Outside 130 Aaron Lodge,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1513,Wybone,Old Dalkeith Road,Opposite entrance to Walter Scott Avenue,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1514,Wybone,Old Dalkeith Road,At bus stop after Walter Scott Avenue,Yes,WB,0.00,0.00,South,Liberton/Gilmerton,
1516,Wybone,Old Dalkeith Road,First bus stop after Cameron Toll,Yes,EB,0.00,0.00,South,Liberton/Gilmerton,
1517,Wybone,Dalkeith Road,Outside number 02 Cameron Crescent,Yes,EB,0.00,0.00,South,Southside/Newington,
1518,Wybone,Dalkeith Road,Opposite number 03 Cameron Crescent,Yes,WB,0.00,0.00,South,Southside/Newington,
1519,Wybone,Dalkeith Road,Outside number 237,Yes,EB,0.00,0.00,South,Southside/Newington,
1520,Wybone,Dalkeith Road,Bus stop at Flamingo Bathrooms,Yes,WB,0.00,0.00,South,Southside/Newington,
1521,Wybone,Dalkeith Road,Outside number 161,Yes,SB,0.00,0.00,South,Southside/Newington,
1522,Wybone,Dalkeith Road,Bus stop opposite 135,Yes,NB,0.00,0.00,South,Southside/Newington,
1523,Wybone,Dalkeith Road,Outside number 98,Yes,NB,0.00,0.00,South,Southside/Newington,
1524,Wybone,Dalkeith Road,Bus stop outside number 77,Yes,SB,0.00,0.00,South,Southside/Newington,
1525,Wybone,Dalkeith Road,Bus stop before Gold Medal opposite Commie Pool,Yes,SB,0.00,0.00,South,Southside/Newington,
1526,Neopolitan,Dalkeith Road,Bus stop outside Commie Pool,Yes,SB,0.00,0.00,South,Southside/Newington,
1527,Neopolitan,Dalkeith Road,Outside Primary School opposite Parkside Terrace,Yes,NB,0.00,0.00,South,Southside/Newington,
1528,Half Edinburgh,Dalkeith Road,On corner of Parkside Terrace,Yes,SB,0.00,0.00,South,Southside/Newington,
1529,Half Edinburgh,Dalkeith Road,Outside Nelson Hall at Spittlefield Crescent,Yes,NB,0.00,0.00,South,Southside/Newington,
1531,Half Edinburgh,Pleasance,Bus stop before East Adam Street,Yes,NB,0.00,0.00,South,Southside/Newington,
1532,Half Edinburgh,Richmond  Street,Opposite Number 02,Yes,WB,0.00,0.00,South,Southside/Newington,
1533,Half Edinburgh,Richmond Street,Outside Continental Jewelers,Yes,WB,0.00,0.00,South,Southside/Newington,
1534,Topsy,Pleasance,,Yes,NB,0.00,0.00,South,Southside/Newington,
1535,Gemini,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1539,Derby Standard,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1540,Gemini,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Southside/Newington,
1541,Gemini,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1542,Gemini,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Southside/Newington,
1543,Gemini,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1544,Derby Standard,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1546,Derby Standard,Meadows,Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1548,Derby Double Slimline,Meadows,Junction of Melville Drive and Middle Meadow Walk,Yes,NB,0.00,0.00,South,Meadows/Morningside,
1549,Topsy,Meadows,At Livingston Place,Yes,EB,0.00,0.00,South,Southside/Newington,
1550,Derby Double Slimline,Meadows,,Yes,NB,0.00,0.00,South,Southside/Newington,
1551,Neopolitan,Meadows,Junction of Gladstone terrace,Yes,NB,0.00,0.00,South,Southside/Newington,
1552,Neopolitan,Melville Drive,,Yes,WB,0.00,0.00,South,Southside/Newington,
1553,Topsy,Melville Drive,South of Meadows,Yes,WB,0.00,0.00,South,Southside/Newington,
1555,Routemaster,Meadows,Within Play area,Yes,EB,0.00,0.00,South,Southside/Newington,
1556,Routemaster,Meadows,Within Play area,Yes,EB,0.00,0.00,South,Southside/Newington,
1557,Routemaster,Meadows,Within Play area,Yes,SB,0.00,0.00,South,Southside/Newington,
1558,Derby Standard,Meadows,By Tennis Courts,Yes,WB,0.00,0.00,South,Southside/Newington,
1560,Derby Standard,Meadows,,Yes,WB,0.00,0.00,South,Southside/Newington,
1561,Half Edinburgh,Meadows,,Yes,EB,0.00,0.00,South,Southside/Newington,
1562,Half Edinburgh,Meadows,,Yes,EB,0.00,0.00,South,Southside/Newington,
1564,Derby Double Slimline,Meadows,At botom of Chalmers Street,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1565,Derby Standard,Meadows,At bottom of Lauriston Gardens,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1566,Derby Double Slimline,Meadows,Junction of Lonsdale Terrace and Melville Drive,Yes,EB,0.00,0.00,South,Meadows/Morningside,
1567,Gemini,Bruntsfield Links,,Yes,SB,0.00,0.00,South,Meadows/Morningside,
1568,Gemini,Bruntsfield Links,,Yes,SB,0.00,0.00,South,Meadows/Morningside,
1569,Amberol,Bruntsfield Links,,Yes,EB,0.00,0.00,South,Meadows/Morningside,
